message_id,customer_id,timestamp,channel,message_text,is_manipulative
MSG_04526,CUST101010,2025-10-28 22:47:46,chat,Your balance update: ₹8625 available.,0
MSG_04527,CUST100873,2025-10-28 17:23:19,sms,Payment received for order #5507. Thank you for shopping with us.,0
MSG_04528,CUST100242,2025-10-11 14:34:09,chat,"Dear customer, your monthly statement is ready.",0
MSG_04529,CUST101339,2025-10-07 14:04:14,sms,"Dear customer, your monthly statement is ready.",0
MSG_04530,CUST100962,2025-10-28 23:13:57,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04531,CUST101837,2025-10-06 06:18:31,call,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04532,CUST100607,2025-10-27 14:32:27,email,Your balance update: ₹5302 available.,0
MSG_04533,CUST100894,2025-10-10 17:49:02,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04534,CUST101400,2025-10-25 03:18:25,email,Payment received for order #6187. Thank you for shopping with us.,0
MSG_04535,CUST101092,2025-10-18 03:49:42,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_04536,CUST100576,2025-10-09 07:00:40,chat,Your account will be locked soon. Confirm details.,0
MSG_04537,CUST101320,2025-10-28 05:43:51,sms,Your payment of ₹4114 was successful.,0
MSG_04538,CUST101838,2025-10-22 21:21:51,chat,Your account will be locked soon. Confirm details.,0
MSG_04539,CUST101143,2025-10-07 03:47:33,sms,Your payment of ₹858 was successful.,0
MSG_04540,CUST100616,2025-10-28 15:48:15,call,"Dear customer, your monthly statement is ready.",0
MSG_04541,CUST100976,2025-11-01 19:24:12,sms,Your payment of ₹9323 was successful.,0
MSG_04542,CUST101814,2025-10-26 22:33:19,chat,We noticed a login attempt. Please verify immediately.,0
MSG_04543,CUST100691,2025-10-13 15:38:32,email,Your balance update: ₹6210 available.,0
MSG_04544,CUST100071,2025-10-17 16:50:33,email,Your payment of ₹9900 was successful.,0
MSG_04545,CUST101567,2025-10-29 20:59:40,sms,Your payment of ₹2992 was successful.,0
MSG_04546,CUST101859,2025-10-05 16:45:46,email,Your payment of ₹7481 was successful.,0
MSG_04547,CUST101392,2025-11-01 16:41:10,email,Payment received for order #4092. Thank you for shopping with us.,0
MSG_04548,CUST101737,2025-11-01 01:06:40,call,"Dear customer, your monthly statement is ready.",0
MSG_04549,CUST101029,2025-10-20 15:07:39,chat,Your balance update: ₹293 available.,0
MSG_04550,CUST101740,2025-10-26 05:55:22,sms,Payment received for order #5127. Thank you for shopping with us.,0
MSG_04551,CUST101124,2025-10-11 09:44:58,email,Your payment of ₹3889 was successful.,0
MSG_04552,CUST100526,2025-10-17 20:59:09,email,Your account will be locked soon. Confirm details.,0
MSG_04553,CUST100483,2025-10-08 02:13:28,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04554,CUST100327,2025-10-26 15:47:08,chat,Payment received for order #6385. Thank you for shopping with us.,0
MSG_04555,CUST100835,2025-10-18 01:55:38,email,Your payment of ₹3906 was successful.,0
MSG_04556,CUST101447,2025-10-11 02:25:27,sms,Your payment of ₹223 was successful.,0
MSG_04557,CUST101098,2025-10-06 03:47:34,sms,Payment received for order #8145. Thank you for shopping with us.,0
MSG_04558,CUST101103,2025-10-20 16:02:38,email,Payment received for order #2372. Thank you for shopping with us.,0
MSG_04559,CUST101021,2025-10-21 00:06:59,call,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04560,CUST101817,2025-10-22 02:56:19,sms,Your balance update: ₹723 available.,0
MSG_04561,CUST101735,2025-10-15 01:50:53,sms,Payment received for order #5524. Thank you for shopping with us.,0
MSG_04562,CUST101282,2025-10-09 10:52:07,email,Your payment of ₹5500 was successful.,0
MSG_04563,CUST100367,2025-10-22 01:23:53,email,Your balance update: ₹1251 available.,0
MSG_04564,CUST100663,2025-10-13 12:50:21,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04565,CUST100003,2025-10-21 10:29:18,email,"Dear customer, your monthly statement is ready.",0
MSG_04566,CUST101598,2025-10-18 07:59:21,email,"Dear customer, your monthly statement is ready.",0
MSG_04567,CUST101082,2025-10-26 22:23:06,sms,Your balance update: ₹524 available.,0
MSG_04568,CUST100767,2025-10-25 20:15:04,email,We noticed a login attempt. Please verify immediately.,0
MSG_04569,CUST101789,2025-10-12 22:47:25,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04570,CUST100474,2025-10-28 11:18:43,email,Payment received for order #3718. Thank you for shopping with us.,0
MSG_04571,CUST100143,2025-10-29 03:38:31,sms,We noticed a login attempt. Please verify immediately.,0
MSG_04572,CUST100755,2025-10-05 04:34:13,sms,"Dear customer, your monthly statement is ready.",0
MSG_04573,CUST100729,2025-10-10 13:42:01,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04574,CUST101300,2025-10-23 23:04:26,email,Payment received for order #3529. Thank you for shopping with us.,0
MSG_04575,CUST100552,2025-10-04 17:45:42,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04576,CUST100503,2025-10-14 09:46:41,chat,Your balance update: ₹3393 available.,0
MSG_04577,CUST100301,2025-10-07 08:04:24,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04578,CUST100023,2025-10-21 03:43:24,call,"Dear customer, your monthly statement is ready.",0
MSG_04579,CUST101471,2025-10-06 15:55:57,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04580,CUST101327,2025-10-04 22:13:35,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04581,CUST100414,2025-10-07 11:56:28,chat,Payment received for order #7165. Thank you for shopping with us.,0
MSG_04582,CUST100723,2025-10-25 17:52:27,email,Your payment of ₹4550 was successful.,0
MSG_04583,CUST100447,2025-11-02 23:50:52,email,"Dear customer, your monthly statement is ready.",0
MSG_04584,CUST100754,2025-10-18 01:24:53,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04585,CUST100455,2025-10-06 05:28:34,chat,Your payment of ₹6682 was successful.,0
MSG_04586,CUST101421,2025-10-25 08:00:12,call,Your balance update: ₹2236 available.,0
MSG_04587,CUST100979,2025-11-01 17:46:15,sms,"Dear customer, your monthly statement is ready.",0
MSG_04588,CUST101726,2025-10-11 00:11:21,sms,Your payment of ₹3333 was successful.,0
MSG_04589,CUST101824,2025-11-01 00:07:55,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04590,CUST100079,2025-10-22 16:48:46,email,Your payment of ₹467 was successful.,0
MSG_04591,CUST101543,2025-10-15 20:52:17,call,Your balance update: ₹2296 available.,0
MSG_04592,CUST101548,2025-10-15 15:36:07,email,"Dear customer, your monthly statement is ready.",0
MSG_04593,CUST101621,2025-10-13 09:28:25,email,Your balance update: ₹7576 available.,0
MSG_04594,CUST100799,2025-10-12 13:35:27,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04595,CUST101837,2025-11-03 10:44:14,chat,Your payment of ₹760 was successful.,0
MSG_04596,CUST101840,2025-10-31 01:20:23,sms,Your account will be locked soon. Confirm details.,0
MSG_04597,CUST101302,2025-10-12 04:17:49,chat,Payment received for order #3964. Thank you for shopping with us.,0
MSG_04598,CUST100035,2025-10-18 18:03:43,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04599,CUST101123,2025-10-10 10:53:53,call,Your payment of ₹5001 was successful.,0
MSG_04600,CUST100860,2025-10-10 06:33:21,chat,Your account will be locked soon. Confirm details.,0
MSG_04601,CUST101064,2025-10-10 19:37:51,call,Payment received for order #5848. Thank you for shopping with us.,0
MSG_04602,CUST100092,2025-10-04 23:14:25,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04603,CUST100285,2025-10-05 07:50:21,chat,Your payment of ₹5688 was successful.,0
MSG_04604,CUST100624,2025-10-09 18:42:16,email,Your payment of ₹3349 was successful.,0
MSG_04605,CUST101835,2025-10-16 21:42:16,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04606,CUST101231,2025-10-19 08:41:54,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04607,CUST100739,2025-10-08 17:25:18,call,Payment received for order #5040. Thank you for shopping with us.,0
MSG_04608,CUST100065,2025-10-29 00:01:34,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04609,CUST101253,2025-10-30 05:51:37,sms,Your balance update: ₹5653 available.,0
MSG_04610,CUST100491,2025-10-16 16:30:31,sms,Your account will be locked soon. Confirm details.,0
MSG_04611,CUST101858,2025-10-16 14:41:47,sms,"Dear customer, your monthly statement is ready.",0
MSG_04612,CUST101942,2025-10-11 13:33:11,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04613,CUST100261,2025-10-11 13:27:04,sms,Your balance update: ₹8035 available.,0
MSG_04614,CUST101506,2025-10-16 00:33:50,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04615,CUST101175,2025-10-08 22:27:14,call,Your payment of ₹4665 was successful.,0
MSG_04616,CUST100755,2025-10-05 04:21:13,sms,Your payment of ₹8962 was successful.,0
MSG_04617,CUST100715,2025-10-21 01:17:08,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04618,CUST100435,2025-10-21 03:33:58,chat,Your payment of ₹9180 was successful.,0
MSG_04619,CUST100409,2025-10-17 18:33:19,sms,Payment received for order #1682. Thank you for shopping with us.,0
MSG_04620,CUST100595,2025-10-24 21:20:53,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04621,CUST100222,2025-10-12 11:50:30,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04622,CUST101350,2025-10-10 10:54:42,call,Your payment of ₹9352 was successful.,0
MSG_04623,CUST100831,2025-10-27 17:10:42,chat,Your payment of ₹2457 was successful.,0
MSG_04624,CUST101602,2025-10-10 05:47:22,sms,"Dear customer, your monthly statement is ready.",0
MSG_04625,CUST100866,2025-10-18 09:56:51,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04626,CUST100751,2025-10-24 01:32:28,sms,Your balance update: ₹9125 available.,0
MSG_04627,CUST100741,2025-10-12 04:56:32,sms,"Dear customer, your monthly statement is ready.",0
MSG_04628,CUST100316,2025-10-16 22:32:52,sms,Your payment of ₹9005 was successful.,0
MSG_04629,CUST100167,2025-10-10 11:00:14,chat,Your payment of ₹3178 was successful.,0
MSG_04630,CUST101718,2025-10-22 23:29:46,chat,Your payment of ₹7810 was successful.,0
MSG_04631,CUST100823,2025-10-10 15:39:37,email,Payment received for order #4148. Thank you for shopping with us.,0
MSG_04632,CUST100215,2025-10-21 23:15:21,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04633,CUST100032,2025-10-11 01:20:16,chat,Payment received for order #2930. Thank you for shopping with us.,0
MSG_04634,CUST101106,2025-10-06 06:34:04,sms,"Dear customer, your monthly statement is ready.",0
MSG_04635,CUST100072,2025-11-03 13:01:10,sms,Your balance update: ₹8417 available.,0
MSG_04636,CUST101315,2025-10-07 05:25:15,email,Your payment of ₹8261 was successful.,0
MSG_04637,CUST101163,2025-10-21 00:34:24,sms,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_04638,CUST100431,2025-11-02 03:26:50,call,"Dear customer, your monthly statement is ready.",0
MSG_04639,CUST100294,2025-10-11 12:16:15,chat,Your balance update: ₹1147 available.,0
MSG_04640,CUST100212,2025-10-16 06:43:20,sms,Your balance update: ₹367 available.,0
MSG_04641,CUST101881,2025-10-23 13:52:17,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04642,CUST101866,2025-10-15 10:47:10,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04643,CUST100492,2025-10-26 09:34:14,chat,Your payment of ₹4830 was successful.,0
MSG_04644,CUST100229,2025-10-09 11:27:19,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04645,CUST101006,2025-10-18 09:15:34,email,Payment received for order #9508. Thank you for shopping with us.,0
MSG_04646,CUST100007,2025-10-22 21:32:08,call,Your balance update: ₹9395 available.,0
MSG_04647,CUST100325,2025-10-19 06:28:14,email,Payment received for order #9127. Thank you for shopping with us.,0
MSG_04648,CUST100807,2025-10-24 09:36:08,email,Your payment of ₹2960 was successful.,0
MSG_04649,CUST101611,2025-10-25 14:17:48,sms,Payment received for order #7950. Thank you for shopping with us.,0
MSG_04650,CUST100235,2025-10-24 20:00:25,call,We noticed a login attempt. Please verify immediately.,0
MSG_04651,CUST101310,2025-10-11 09:15:08,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04652,CUST100084,2025-10-27 15:40:46,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04653,CUST101695,2025-10-09 14:02:29,email,Transaction declined. Update your information.,0
MSG_04654,CUST101730,2025-10-18 05:52:03,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04655,CUST100061,2025-10-06 08:51:00,chat,Your bank account is under review. Click the link to continue banking.,1
MSG_04656,CUST101460,2025-10-10 01:12:44,email,Your payment of ₹5534 was successful.,0
MSG_04657,CUST101000,2025-10-20 20:07:36,sms,Your payment of ₹8531 was successful.,0
MSG_04658,CUST101970,2025-10-18 10:30:04,email,"Dear customer, your monthly statement is ready.",0
MSG_04659,CUST101453,2025-10-22 08:53:53,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04660,CUST101482,2025-10-14 14:27:31,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04661,CUST100154,2025-10-22 17:20:15,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04662,CUST100874,2025-10-27 08:11:09,chat,Your payment of ₹6912 was successful.,0
MSG_04663,CUST100031,2025-10-12 02:58:16,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04664,CUST100649,2025-10-13 20:11:58,sms,Your payment of ₹9244 was successful.,0
MSG_04665,CUST100466,2025-10-04 13:52:53,chat,Payment received for order #8335. Thank you for shopping with us.,0
MSG_04666,CUST101637,2025-10-08 10:13:16,chat,Your balance update: ₹9821 available.,0
MSG_04667,CUST100287,2025-10-21 14:39:36,sms,Payment received for order #6218. Thank you for shopping with us.,0
MSG_04668,CUST101010,2025-10-22 03:01:17,email,Your balance update: ₹4737 available.,0
MSG_04669,CUST101033,2025-11-03 00:38:36,call,Unusual activity detected. Click here to secure your card.,0
MSG_04670,CUST101756,2025-10-19 14:18:10,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04671,CUST100210,2025-10-24 15:33:18,chat,Your payment of ₹2463 was successful.,0
MSG_04672,CUST100924,2025-10-30 08:56:00,call,Payment received for order #9898. Thank you for shopping with us.,0
MSG_04673,CUST101452,2025-10-09 09:11:23,chat,Payment received for order #9272. Thank you for shopping with us.,0
MSG_04674,CUST101107,2025-10-09 17:54:43,call,Your balance update: ₹1695 available.,0
MSG_04675,CUST100849,2025-10-19 22:11:58,call,"Dear customer, your monthly statement is ready.",0
MSG_04676,CUST101865,2025-10-29 23:01:42,sms,Your balance update: ₹7295 available.,0
MSG_04677,CUST101702,2025-10-05 02:14:24,call,Payment received for order #9414. Thank you for shopping with us.,0
MSG_04678,CUST100249,2025-10-15 00:21:08,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04679,CUST101811,2025-10-15 01:41:13,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04680,CUST101528,2025-10-06 21:36:49,chat,Your account will be locked soon. Confirm details.,0
MSG_04681,CUST100380,2025-10-13 08:33:26,sms,Your balance update: ₹3300 available.,0
MSG_04682,CUST101967,2025-10-23 19:51:23,chat,Your payment of ₹2286 was successful.,0
MSG_04683,CUST101856,2025-10-24 12:14:05,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04684,CUST101344,2025-11-02 06:42:45,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04685,CUST100408,2025-10-07 02:02:44,chat,Payment received for order #3678. Thank you for shopping with us.,0
MSG_04686,CUST101384,2025-10-30 02:07:17,sms,Your payment of ₹9342 was successful.,0
MSG_04687,CUST100775,2025-10-12 10:26:47,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04688,CUST101620,2025-10-27 09:17:02,chat,Payment received for order #7105. Thank you for shopping with us.,0
MSG_04689,CUST101781,2025-10-21 00:43:43,email,"Dear customer, your monthly statement is ready.",0
MSG_04690,CUST101980,2025-10-04 21:51:53,chat,Your balance update: ₹7141 available.,0
MSG_04691,CUST101778,2025-10-27 08:49:15,email,Your payment of ₹4847 was successful.,0
MSG_04692,CUST100590,2025-10-07 21:25:44,chat,Your bank account is under review. Click the link to continue banking.,1
MSG_04693,CUST101234,2025-10-20 02:53:43,sms,Payment received for order #8488. Thank you for shopping with us.,0
MSG_04694,CUST101047,2025-10-25 16:21:25,call,Payment received for order #7773. Thank you for shopping with us.,0
MSG_04695,CUST101261,2025-10-21 06:25:38,chat,Payment received for order #5170. Thank you for shopping with us.,0
MSG_04696,CUST101836,2025-11-01 20:01:08,sms,Payment received for order #1779. Thank you for shopping with us.,0
MSG_04697,CUST100312,2025-10-08 22:39:37,sms,Your balance update: ₹8538 available.,0
MSG_04698,CUST100935,2025-11-02 13:31:59,chat,Your payment of ₹1693 was successful.,0
MSG_04699,CUST101461,2025-10-24 06:20:01,sms,Payment received for order #3228. Thank you for shopping with us.,0
MSG_04700,CUST101356,2025-10-24 03:14:39,call,Payment received for order #3954. Thank you for shopping with us.,0
MSG_04701,CUST101042,2025-10-11 08:27:11,call,Payment received for order #6682. Thank you for shopping with us.,0
MSG_04702,CUST101211,2025-10-30 11:34:26,email,We noticed a login attempt. Please verify immediately.,0
MSG_04703,CUST101534,2025-10-07 03:01:48,chat,We noticed a login attempt. Please verify immediately.,0
MSG_04704,CUST100424,2025-10-25 06:19:17,sms,Your payment of ₹8690 was successful.,0
MSG_04705,CUST101977,2025-10-18 15:24:11,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04706,CUST100174,2025-10-05 10:35:27,call,Payment received for order #2124. Thank you for shopping with us.,0
MSG_04707,CUST101025,2025-10-31 12:12:12,email,"Dear customer, your monthly statement is ready.",0
MSG_04708,CUST101665,2025-10-05 09:17:49,sms,Your bank account is under review. Click the link to continue banking.,1
MSG_04709,CUST101928,2025-10-15 00:45:12,call,Payment received for order #8453. Thank you for shopping with us.,0
MSG_04710,CUST100630,2025-10-06 19:09:18,chat,"Dear customer, your monthly statement is ready.",0
MSG_04711,CUST100564,2025-10-18 06:54:38,email,Your account will be locked soon. Confirm details.,0
MSG_04712,CUST101357,2025-10-09 08:18:00,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04713,CUST100020,2025-10-13 01:38:57,chat,"Dear customer, your monthly statement is ready.",0
MSG_04714,CUST100803,2025-10-07 17:23:52,email,Payment received for order #5323. Thank you for shopping with us.,0
MSG_04715,CUST100807,2025-10-09 11:11:43,chat,"Dear customer, your monthly statement is ready.",0
MSG_04716,CUST101248,2025-10-10 09:21:27,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04717,CUST101762,2025-10-26 03:06:58,email,Your balance update: ₹2223 available.,0
MSG_04718,CUST101733,2025-10-05 05:17:32,call,Your balance update: ₹532 available.,0
MSG_04719,CUST101845,2025-10-22 21:46:23,email,Your balance update: ₹7590 available.,0
MSG_04720,CUST100433,2025-10-14 19:11:49,sms,Your balance update: ₹4926 available.,0
MSG_04721,CUST101705,2025-10-12 17:55:59,chat,Your balance update: ₹2948 available.,0
MSG_04722,CUST101039,2025-10-13 17:58:15,sms,"Dear customer, your monthly statement is ready.",0
MSG_04723,CUST100408,2025-10-18 07:38:18,email,Your balance update: ₹9205 available.,0
MSG_04724,CUST100756,2025-10-30 14:50:51,call,We noticed a login attempt. Please verify immediately.,0
MSG_04725,CUST100411,2025-11-02 00:10:47,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04726,CUST101517,2025-10-15 03:24:45,chat,Payment received for order #8480. Thank you for shopping with us.,0
MSG_04727,CUST100046,2025-10-20 08:14:29,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_04728,CUST101373,2025-10-30 02:57:53,chat,We noticed a login attempt. Please verify immediately.,0
MSG_04729,CUST100637,2025-10-05 01:58:28,chat,"Dear customer, your monthly statement is ready.",0
MSG_04730,CUST101526,2025-10-07 04:13:31,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04731,CUST101591,2025-10-05 19:24:13,chat,Payment received for order #7424. Thank you for shopping with us.,0
MSG_04732,CUST100352,2025-10-31 01:59:19,sms,Your payment of ₹3348 was successful.,0
MSG_04733,CUST100038,2025-10-06 14:29:57,email,Payment received for order #1746. Thank you for shopping with us.,0
MSG_04734,CUST100664,2025-11-03 10:43:38,call,Your payment of ₹1453 was successful.,0
MSG_04735,CUST100603,2025-10-25 04:47:18,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04736,CUST100848,2025-10-20 01:24:49,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04737,CUST100850,2025-10-26 20:49:19,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04738,CUST100479,2025-11-03 05:34:39,sms,"Dear customer, your monthly statement is ready.",0
MSG_04739,CUST100072,2025-10-28 23:54:12,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04740,CUST101117,2025-10-08 14:49:21,chat,Your payment of ₹2513 was successful.,0
MSG_04741,CUST100969,2025-10-19 12:10:38,sms,"Dear customer, your monthly statement is ready.",0
MSG_04742,CUST101462,2025-10-17 11:47:15,chat,We noticed a login attempt. Please verify immediately.,0
MSG_04743,CUST100108,2025-10-10 12:03:08,call,"Dear customer, your monthly statement is ready.",0
MSG_04744,CUST100652,2025-10-18 16:09:37,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04745,CUST100917,2025-10-14 11:09:29,chat,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04746,CUST101562,2025-10-22 23:14:03,sms,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04747,CUST101067,2025-10-18 04:58:54,chat,Your balance update: ₹7849 available.,0
MSG_04748,CUST100467,2025-10-31 12:30:48,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04749,CUST100571,2025-10-20 20:29:27,chat,Your bank account is under review. Click the link to continue banking.,1
MSG_04750,CUST101756,2025-10-28 03:20:43,sms,Payment received for order #5747. Thank you for shopping with us.,0
MSG_04751,CUST100468,2025-10-10 13:25:39,call,"Dear customer, your monthly statement is ready.",0
MSG_04752,CUST101558,2025-10-23 00:09:58,sms,Your balance update: ₹3751 available.,0
MSG_04753,CUST100857,2025-10-08 00:07:52,chat,Your balance update: ₹7445 available.,0
MSG_04754,CUST100910,2025-10-16 16:20:57,sms,Payment received for order #3813. Thank you for shopping with us.,0
MSG_04755,CUST100195,2025-10-17 05:16:19,sms,Your balance update: ₹1451 available.,0
MSG_04756,CUST100600,2025-10-04 20:52:31,sms,Your balance update: ₹9904 available.,0
MSG_04757,CUST100224,2025-10-11 23:26:37,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_04758,CUST100861,2025-10-24 07:59:02,call,"Dear customer, your monthly statement is ready.",0
MSG_04759,CUST101866,2025-10-30 22:23:26,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04760,CUST101127,2025-10-28 22:57:15,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04761,CUST100446,2025-10-17 07:19:43,email,Your payment of ₹9370 was successful.,0
MSG_04762,CUST100180,2025-11-03 11:53:55,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04763,CUST100302,2025-10-18 19:31:53,email,Your balance update: ₹8473 available.,0
MSG_04764,CUST100127,2025-10-19 20:35:43,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_04765,CUST101077,2025-10-27 16:31:17,sms,Your payment of ₹4475 was successful.,0
MSG_04766,CUST101108,2025-10-08 11:35:26,email,Payment received for order #9828. Thank you for shopping with us.,0
MSG_04767,CUST100600,2025-10-14 01:53:14,sms,"Dear customer, your monthly statement is ready.",0
MSG_04768,CUST101257,2025-10-20 08:40:52,sms,Your payment of ₹2144 was successful.,0
MSG_04769,CUST100596,2025-10-07 05:37:32,chat,Your balance update: ₹9174 available.,0
MSG_04770,CUST101767,2025-10-25 18:05:21,sms,Your balance update: ₹9489 available.,0
MSG_04771,CUST101404,2025-10-20 23:43:22,chat,Payment received for order #3601. Thank you for shopping with us.,0
MSG_04772,CUST100812,2025-10-18 12:36:41,sms,"Dear customer, your monthly statement is ready.",0
MSG_04773,CUST101017,2025-10-09 14:16:49,email,Your payment of ₹5614 was successful.,0
MSG_04774,CUST100899,2025-10-22 20:01:39,call,"Dear customer, your monthly statement is ready.",0
MSG_04775,CUST100862,2025-10-22 17:01:21,email,Payment received for order #1860. Thank you for shopping with us.,0
MSG_04776,CUST100020,2025-10-30 16:29:18,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04777,CUST101082,2025-10-26 22:23:06,email,"Dear customer, your monthly statement is ready.",0
MSG_04778,CUST101896,2025-10-05 06:10:41,chat,Your balance update: ₹6264 available.,0
MSG_04779,CUST100894,2025-10-16 17:22:04,call,"Dear customer, your monthly statement is ready.",0
MSG_04780,CUST100845,2025-10-20 10:45:48,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_04781,CUST100272,2025-10-24 18:56:08,sms,Transaction declined. Update your information.,0
MSG_04782,CUST100488,2025-10-25 06:24:08,sms,Your payment of ₹4886 was successful.,0
MSG_04783,CUST101141,2025-10-26 00:48:38,sms,"Dear customer, your monthly statement is ready.",0
MSG_04784,CUST101052,2025-10-05 18:26:19,call,Payment received for order #5740. Thank you for shopping with us.,0
MSG_04785,CUST100241,2025-10-20 00:21:16,call,Your balance update: ₹1871 available.,0
MSG_04786,CUST100846,2025-11-02 04:23:42,sms,Your balance update: ₹7502 available.,0
MSG_04787,CUST100770,2025-10-20 07:27:33,sms,Your payment of ₹4404 was successful.,0
MSG_04788,CUST100622,2025-10-08 07:17:00,call,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_04789,CUST100741,2025-10-12 05:00:32,call,Your account will be locked soon. Confirm details.,0
MSG_04790,CUST100322,2025-10-31 20:27:10,sms,"Dear customer, your monthly statement is ready.",0
MSG_04791,CUST100221,2025-10-05 02:48:25,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_04792,CUST100847,2025-10-05 17:25:15,sms,Your payment of ₹3688 was successful.,0
MSG_04793,CUST100604,2025-10-13 07:38:59,call,Your payment of ₹4603 was successful.,0
MSG_04794,CUST101971,2025-10-23 11:56:43,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_04795,CUST101110,2025-10-11 06:09:47,sms,We noticed a login attempt. Please verify immediately.,0
MSG_04796,CUST101198,2025-10-22 07:16:58,call,Your payment of ₹4106 was successful.,0
MSG_04797,CUST101190,2025-10-17 10:49:25,call,"Dear customer, your monthly statement is ready.",0
MSG_04798,CUST100365,2025-10-15 11:42:21,chat,Your payment of ₹9776 was successful.,0
MSG_04799,CUST100623,2025-10-10 10:04:25,call,"Dear customer, your monthly statement is ready.",0
MSG_04800,CUST101019,2025-10-27 00:45:57,call,Your payment of ₹7312 was successful.,0
MSG_04801,CUST101374,2025-11-03 13:15:56,email,Your payment of ₹6544 was successful.,0
MSG_04802,CUST100848,2025-10-17 13:44:12,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_04803,CUST101344,2025-11-02 07:01:45,sms,Your balance update: ₹4748 available.,0
MSG_04804,CUST101126,2025-10-06 23:54:07,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_04805,CUST100791,2025-10-25 09:32:41,email,Payment received for order #9681. Thank you for shopping with us.,0
MSG_04806,CUST101652,2025-10-16 22:09:51,call,Your balance update: ₹5664 available.,0
MSG_04807,CUST100933,2025-10-27 21:42:00,email,Your bank account is under review. Click the link to continue banking.,1
MSG_04808,CUST101797,2025-11-03 09:12:19,email,Your payment of ₹1561 was successful.,0
